"";"id";"team_h";"team_a";"result";"match_day";"scored_goals_team_h";"conceded_goals_team_h";"win_team_h";"draw_team_h";"loss_team_h";"win_rate_team_h";"win_rate_last_5_team_h";"win_rate_h_team_h";"win_rate_h_last_5_team_h";"draw_rate_team_h";"draw_rate_last_5_team_h";"draw_rate_h_team_h";"draw_rate_h_last_5_team_h";"loss_rate_team_h";"loss_rate_last_5_team_h";"loss_rate_h_team_h";"loss_rate_h_last_5_team_h";"avg_scored_goals_team_h";"avg_scored_goals_last_5_team_h";"avg_scored_goals_h_team_h";"avg_scored_goals_h_last_5_team_h";"avg_conceded_goals_team_h";"avg_conceded_goals_last_5_team_h";"avg_conceded_goals_h_team_h";"avg_conceded_goals_h_last_5_team_h";"scored_goals_team_a";"conceded_goals_team_a";"win_team_a";"draw_team_a";"loss_team_a";"win_rate_team_a";"win_rate_last_5_team_a";"win_rate_a_team_a";"win_rate_a_last_5_team_a";"draw_rate_team_a";"draw_rate_last_5_team_a";"draw_rate_a_team_a";"draw_rate_a_last_5_team_a";"loss_rate_team_a";"loss_rate_last_5_team_a";"loss_rate_a_team_a";"loss_rate_a_last_5_team_a";"avg_scored_goals_team_a";"avg_scored_goals_last_5_team_a";"avg_scored_goals_a_team_a";"avg_scored_goals_a_last_5_team_a";"avg_conceded_goals_team_a";"avg_conceded_goals_last_5_team_a";"avg_conceded_goals_a_team_a";"avg_conceded_goals_a_last_5_team_a";"max_value_player_h";"max_value_position_g_player_h";"max_value_position_d_player_h";"max_value_position_m_player_h";"max_value_position_f_player_h";"avg_goals_per_hour_5_player_h";"avg_goals_per_hour_10_player_h";"avg_assists_per_hour_5_player_h";"avg_assists_per_hour_10_player_h";"avg_goals_conceded_per_hour_5_player_h";"avg_goals_conceded_per_hour_10_player_h";"most_valuable_player_playing_player_h";"most_valuable_g_player_playing_player_h";"most_valuable_f_player_playing_player_h";"most_valuable_m_player_playing_player_h";"best_goal_scorer_playing_player_h";"best_m_goal_scorer_playing_player_h";"best_f_goal_scorer_playing_player_h";"best_assists_player_playing_player_h";"best_assists_d_player_playing_player_h";"best_assists_m_player_playing_player_h";"best_assists_f_player_playing_player_h";"max_value_player_a";"max_value_position_g_player_a";"max_value_position_d_player_a";"max_value_position_m_player_a";"max_value_position_f_player_a";"avg_goals_per_hour_5_player_a";"avg_goals_per_hour_10_player_a";"avg_assists_per_hour_5_player_a";"avg_assists_per_hour_10_player_a";"avg_goals_conceded_per_hour_5_player_a";"avg_goals_conceded_per_hour_10_player_a";"most_valuable_player_playing_player_a";"most_valuable_g_player_playing_player_a";"most_valuable_f_player_playing_player_a";"most_valuable_m_player_playing_player_a";"best_goal_scorer_playing_player_a";"best_m_goal_scorer_playing_player_a";"best_f_goal_scorer_playing_player_a";"best_assists_player_playing_player_a";"best_assists_d_player_playing_player_a";"best_assists_m_player_playing_player_a";"best_assists_f_player_playing_player_a";"season"
"678";292;5;16;"1";2022-04-21;1;1;0;1;0;0,129032258064516;0,2;0,2;0,5;0,419354838709677;0,2;0,4;0;0,451612903225806;0,6;0,4;0,5;0,838709677419355;0,8;0,866666666666667;1,5;1,45161290322581;1,8;1,33333333333333;2;1;0;1;0;0;0,28125;0,2;0,2;0;0,375;0,2;0,333333333333333;1;0,34375;0,6;0,466666666666667;0;1,1875;0,8;1,13333333333333;1;1,625;2,2;2,13333333333333;1;64;54;49;59;64;0,0333333333333333;0,0326035395000912;0,0285714285714286;0,0415096306721923;0,908357225639251;0,898212439017135;1;1;1;1;1;1;1;1;1;1;1;64;44;48;64;55;0,0285714285714286;0,135962699686616;0,0190476190476191;0,0390589569160998;1,12245926788572;1,01064790049384;0;1;0;1;1;1;0;1;1;1;0;"2021/2022"
"679";331;1;13;"1";2022-04-23;4;2;1;0;0;0,5625;0,4;0,625;0;0,09375;0;0,125;0;0,34375;0,6;0,25;1;1,53125;1,2;1,5625;1;1,21875;1,6;0,875;2;0;4;0;0;1;0,454545454545455;0,4;0,375;0;0,272727272727273;0,2;0,3125;0;0,272727272727273;0,4;0,3125;1;1,57575757575758;1,4;1,5;0;1,45454545454545;2;1,6875;2,5;84;51;54;68;84;0,0720135536269638;0,229124422436207;0,0202380952380952;0,114553848359267;1,15983464637613;0,826469442963461;0;1;0;0;1;1;0;1;0;1;1;116;51;54;116;0;0,070600414078675;0,0780671623062928;0,0540816326530612;0,0374959507612569;2,46944267921078;1,99446790119929;0;1;0;1;0;1;0;0;0;1;0;"2021/2022"
"680";337;9;2;"X";2022-04-23;1;1;0;1;0;0,354838709677419;0,4;0,533333333333333;1;0,258064516129032;0,4;0,2;0;0,387096774193548;0,2;0,266666666666667;0;1,51612903225806;1,4;1,73333333333333;2;1,64516129032258;1,2;1,33333333333333;1;0;4;0;0;1;0,354838709677419;0,2;0,375;0,333333333333333;0,0967741935483871;0;0;0;0,548387096774194;0,8;0,625;0,666666666666667;1,35483870967742;1;1,125;1,66666666666667;1,48387096774194;1,8;1,3125;1,33333333333333;71;49;54;70;71;0,116168273064825;0,0957654248669455;0,137943212262632;0,108472788109071;1,59176298801262;1,10646695008007;0;1;0;1;0;1;0;0;1;1;1;77;55;53;73;77;0,0641156462585034;0,0621787603930461;0,128772418058132;0,0953231292517007;1,33443617749368;1,01806912946137;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"681";339;12;18;"1";2022-04-23;3;0;1;0;0;0,75;0,6;0,75;0,666666666666667;0,15625;0,4;0,125;0,333333333333333;0,09375;0;0,125;0;2,34375;2,2;2,8125;3;0,625;0,6;0,75;1;1;2;0;0;1;0,1875;0,2;0,25;0,333333333333333;0,125;0;0,1875;0;0,6875;0,8;0,5625;0,666666666666667;0,9375;0,6;0,9375;0,666666666666667;1,9375;2,4;1,4375;2,33333333333333;118;61;71;118;84;0,129708477176832;0,117117952960479;0,157017156970846;0,108320189246842;0,411715710449888;0,337079300994602;1;1;1;1;1;1;1;1;1;1;1;58;41;45;57;58;0,0119047619047619;0,0156551509492686;0,0277777777777778;0,0286281179138322;2,36270295775216;1,40659862401656;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"682";340;15;14;"2";2022-04-23;2;3;0;0;1;0,15625;0,2;0,1875;0,5;0,1875;0,2;0,1875;0;0,65625;0,6;0,625;0,5;0,6875;1,2;0,75;1,5;2,0625;1,6;1,9375;1,5;1;0;1;0;0;0,303030303030303;0,6;0,1875;0;0,303030303030303;0;0,25;0;0,393939393939394;0,4;0,5625;1;1,12121212121212;1;0,8125;0,5;1,66666666666667;1,4;1,8125;3;59;45;44;52;59;0,0704862019527612;0,0517658744693394;0,0576647097195042;0,0690546081446277;2,00357202241627;2,04915506832091;1;1;1;0;1;1;1;1;1;1;1;68;44;47;56;68;0,0609077888160266;0,0572743168885419;0,0326530612244898;0,0366024187452759;0,364582844632106;0,557604164656856;0;0;0;1;0;1;0;0;0;0;1;"2021/2022"
"683";332;3;17;"X";2022-04-23;2;1;1;0;0;0,333333333333333;0,8;0,375;1;0,181818181818182;0;0,125;0;0,484848484848485;0,2;0,5;0;1,24242424242424;2,2;1,125;2;1,48484848484848;0,8;1,1875;0;0;1;0;0;1;0,5625;0,8;0,5;1;0,09375;0;0,125;0;0,34375;0,2;0,375;0;1,75;2,8;1,5625;3;1,1875;0,6;1,25;0;69;43;45;57;69;0,275152889438604;0,171367492002413;0,0934446505875077;0,0706166277594849;0,508228239382427;0,709813699153193;1;0;1;1;1;1;1;1;1;1;1;126;54;51;111;126;0,199972198627534;0,171526211717667;0,182207047112383;0,151143127850554;1,1832484472058;1,13461390627029;1;1;1;1;1;1;1;1;0;1;1;"2021/2022"
"684";333;4;16;"X";2022-04-24;0;3;0;0;1;0,272727272727273;0,4;0,1875;0;0,393939393939394;0,2;0,375;0,5;0,333333333333333;0,4;0,4375;0,5;0,878787878787879;0,6;0,625;0;1,21212121212121;1,2;1,25;1;0;2;0;0;1;0,272727272727273;0,2;0,1875;0;0,363636363636364;0,2;0,3125;0,5;0,363636363636364;0,6;0,5;0,5;1,15151515151515;0,6;1,0625;0,5;1,63636363636364;2,2;2,125;1,5;64;46;49;59;64;0,0119047619047619;0,0566893424036281;0,0158730158730159;0,0782312925170068;1,90598794001727;1,35140819652125;1;1;1;1;1;1;1;1;1;1;1;68;44;48;64;68;0,0390243902439024;0,0546505382029522;0,030952380952381;0,0819727891156463;1,08694439500707;1,14081555201223;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"685";334;5;20;"1";2022-04-24;2;0;1;0;0;0,15625;0,4;0,25;0,666666666666667;0,40625;0,2;0,375;0;0,4375;0,4;0,375;0,333333333333333;0,875;1,2;0,9375;1,66666666666667;1,40625;1,4;1,25;1,33333333333333;0;1;0;0;1;0,46875;0,6;0,5;0,5;0,125;0;0,125;0;0,40625;0,4;0,375;0,5;1,03125;1,8;0,9375;0,5;0,875;1;0,75;0,5;64;54;49;59;64;0,050328407224959;0,0471720488961868;0,0724372507623739;0,0436442776344254;0,827140691887306;1,18399955291369;1;1;1;1;1;1;1;1;1;0;1;63;53;49;63;56;0,0450549450549451;0,0388540031397174;0,0402930402930403;0,0277995813710099;0,927884667665096;0,718047882708994;0;1;0;1;0;0;0;0;1;0;0;"2021/2022"
"686";335;6;19;"1";2022-04-24;2;4;0;0;1;0,580645161290323;0,6;0,466666666666667;0,333333333333333;0,258064516129032;0;0,333333333333333;0;0,161290322580645;0,4;0,2;0,666666666666667;2,12903225806452;2,6;2,06666666666667;1,33333333333333;0,870967741935484;1,8;1,2;2,66666666666667;1;1;0;1;0;0,454545454545455;0,4;0,375;0;0,212121212121212;0,2;0,1875;0;0,333333333333333;0,4;0,4375;1;1,57575757575758;1,2;1,375;0,5;1,3030303030303;1,6;1,3125;2,5;114;61;63;79;114;0,0603877838055053;0,0693968445324684;0,0476190476190476;0,0574777197700786;1,58864239274176;1,09837646211054;1;1;1;1;1;1;1;1;1;1;1;75;50;55;69;75;0,0633221850613155;0,0576489533011272;0,0790691691446144;0,0840939685654627;1,71666847355349;1,13583483256497;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"687";338;11;8;"1";2022-04-24;4;0;1;0;0;0,71875;0,8;0,8125;1;0,21875;0,2;0,1875;0;0,0625;0;0;0;2,59375;2,4;2,6875;3;0,6875;0,4;0,4375;0;1;1;0;1;0;0,258064516129032;0,4;0,0666666666666667;0;0,161290322580645;0,2;0,2;0;0,580645161290323;0,4;0,733333333333333;1;1,09677419354839;1,2;0,866666666666667;1,5;1,70967741935484;1,2;2,2;2,5;132;60;84;132;0;0,121593222158073;0,121897310529357;0,168582907332449;0,143849160124887;0,0864357341341756;0,194518705553181;1;1;0;1;1;1;0;1;1;1;0;75;48;49;62;75;0,100274725274725;0,0730215551644123;0,1;0,0514566330355804;1,19750763048397;1,43667908290651;0;1;0;0;1;1;1;1;0;0;1;"2021/2022"
"688";336;7;10;"X";2022-04-25;0;1;0;0;1;0,25;0,4;0,3125;0,5;0,40625;0,2;0,4375;0,5;0,34375;0,4;0,25;0;1,34375;1,2;1,5625;1,5;1,28125;0,6;1,0625;0;3;0;1;0;0;0,25;0,6;0,25;1;0,28125;0,2;0,25;0;0,46875;0,2;0,5;0;1,1875;1,8;1,25;3;2,125;1,4;2,375;1;68;46;46;68;61;0,0324558739158314;0,0664450794458471;0,0190476190476191;0,0524192327232536;0,334833965526226;0,595205977919956;1;1;1;1;1;1;1;1;1;1;1;65;48;45;65;62;0,0847369042697691;0,0718012821774707;0,180994800138214;0,166035685179099;0,59426458333102;1,03244704393797;0;1;0;1;1;1;1;1;1;1;0;"2021/2022"
"689";364;13;6;"X";2022-04-28;1;3;0;0;1;0,441176470588235;0,2;0,529411764705882;0,5;0,264705882352941;0,2;0,235294117647059;0,5;0,294117647058824;0,6;0,235294117647059;0;1,55882352941176;1;1,64705882352941;2;1,5;2,2;1,23529411764706;1,5;1;0;1;0;0;0,59375;0,6;0,6875;1;0,25;0;0,1875;0;0,15625;0,4;0,125;0;2,09375;2,2;2,1875;6;0,84375;1,6;0,5625;0;122;51;55;116;122;0,0634920634920635;0,0830584431250997;0,05452672777835;0,0635159205786688;1,27224533467708;1,18843723274499;1;1;1;1;1;1;1;1;1;0;1;114;61;56;79;114;0,264057744309845;0,179684211346876;0,399584208683473;0,257051431683785;0,594801045418167;0,66865567764531;1;1;1;1;1;1;1;1;0;1;1;"2021/2022"
"690";345;14;11;"2";2022-04-30;3;0;1;0;0;0,323529411764706;0,8;0,411764705882353;1;0,294117647058824;0;0,352941176470588;0;0,382352941176471;0,2;0,235294117647059;0;1,17647058823529;1,6;1,41176470588235;1,33333333333333;1,61764705882353;1,2;1,52941176470588;0,333333333333333;2;0;1;0;0;0,727272727272727;0,8;0,625;0,5;0,212121212121212;0,2;0,25;0,5;0,0606060606060606;0;0,125;0;2,57575757575758;2,4;2,5;2;0,666666666666667;0,4;0,9375;1;68;45;49;56;68;0,0690861667911851;0,0549748083829402;0,0937144720902059;0,0622109878959194;0,596652480211507;0,464699694260835;0;1;0;1;0;1;0;0;0;0;1;132;60;84;132;48;0,280794339736942;0,190748981719472;0,178237541189164;0,132469390727154;0,3457427429214;0,223886817801287;1;1;0;1;1;1;0;1;1;1;0;"2021/2022"
"691";341;2;15;"1";2022-04-30;0;0;0;1;0;0,34375;0;0,333333333333333;0;0,125;0,2;0,2;0;0,53125;0,8;0,466666666666667;1;1,3125;0,4;1,6;0;1,4375;1,8;1,66666666666667;2,5;0;3;0;0;1;0,151515151515152;0,2;0,125;0;0,181818181818182;0,2;0,1875;0,333333333333333;0,666666666666667;0,6;0,6875;0,666666666666667;0,666666666666667;1;0,625;1;2,09090909090909;1,6;2,1875;1,66666666666667;74;55;52;70;74;0,0190476190476191;0,0392195767195767;0;0,0581709956709957;0,960486746608352;0,83984075185403;0;1;0;1;1;1;1;1;1;1;0;60;45;44;52;60;0,0560700245228851;0,045047022545008;0,0432485322896282;0,0670976609822011;1,2867511862465;1,72454130187932;1;1;1;0;1;1;1;1;1;1;1;"2021/2022"
"692";346;16;7;"2";2022-04-30;2;2;0;1;0;0,264705882352941;0,2;0,352941176470588;0,5;0,382352941176471;0,4;0,411764705882353;0;0,352941176470588;0,4;0,235294117647059;0,5;1,17647058823529;0,8;1,23529411764706;0,5;1,64705882352941;2,2;1,17647058823529;3;0;0;0;1;0;0,242424242424242;0,2;0,1875;0;0,424242424242424;0,4;0,375;0;0,333333333333333;0,4;0,4375;1;1,3030303030303;0,8;1,125;0,5;1,24242424242424;0,6;1,5;1,5;68;44;48;64;68;0,0380952380952381;0,141710451118117;0,052014652014652;0,0583638583638584;1,23825627646269;1,01811301864894;1;1;1;1;1;1;1;1;1;1;1;68;46;46;68;59;0,0633193277310924;0,0505066484425095;0,0444444444444445;0,0377551020408163;0,961629906980281;0,846807187163792;1;1;0;1;1;1;0;1;1;1;1;"2021/2022"
"693";348;18;5;"2";2022-04-30;1;5;0;0;1;0,181818181818182;0,2;0,125;0;0,121212121212121;0;0,0625;0;0,696969696969697;0,8;0,8125;1;0,939393939393939;0,8;0,9375;0,5;2,03030303030303;2,6;2,4375;2,5;1;0;1;0;0;0,181818181818182;0,6;0,0625;0;0,393939393939394;0,2;0,4375;0,5;0,424242424242424;0,2;0,5;0,5;0,878787878787879;1,4;0,8125;0,5;1,36363636363636;1;1,5625;1,5;58;41;45;57;58;0,0238095238095238;0,0209461562402739;0,0238095238095238;0,018896447467876;2,81989775080961;1,70692158912093;1;1;1;1;1;1;1;1;0;1;1;64;54;49;55;64;0,0486394557823129;0,0471407720176193;0,0380952380952381;0,0468006359631975;0,842026345461093;0,884009317891637;1;1;1;0;0;0;1;0;0;0;1;"2021/2022"
"694";350;20;4;"2";2022-04-30;0;1;0;0;1;0,454545454545455;0,4;0,4375;0,5;0,121212121212121;0;0,125;0;0,424242424242424;0,6;0,4375;0,5;1;1;1,125;2;0,878787878787879;1,2;1;2;2;2;0;1;0;0,264705882352941;0,4;0,352941176470588;0,666666666666667;0,411764705882353;0,4;0,411764705882353;0;0,323529411764706;0,2;0,235294117647059;0,333333333333333;0,911764705882353;1;1,11764705882353;1;1,23529411764706;1,2;1,17647058823529;1,33333333333333;75;53;49;62;75;0,047534516765286;0,0482638025624451;0,0432730505319888;0,0447190043614746;1,52962016916513;1,02511199566848;1;1;1;1;1;0;1;1;0;1;1;63;46;49;59;63;0,0454618689581096;0,0515181803715638;0,0350877192982456;0,0350877192982456;1,21609238997503;1,19911682770559;1;1;1;1;1;1;1;1;0;1;1;"2021/2022"
"695";343;10;12;"2";2022-04-30;0;0;0;1;0;0,242424242424242;0,6;0,25;0,5;0,303030303030303;0,4;0,3125;0,5;0,454545454545455;0;0,4375;0;1,15151515151515;1,8;1,125;1,5;2,06060606060606;0,8;1,875;1;5;1;1;0;0;0,757575757575758;0,6;0,75;0,5;0,151515151515152;0,4;0,1875;0,5;0,0909090909090909;0;0,0625;0;2,42424242424242;2,4;1,875;1;0,636363636363636;0,6;0,5;0;64;48;45;64;63;0,0725900116144019;0,771801282177471;0,120230299659242;0,115324094753037;0,858550670077065;1,16429906159524;0;1;0;1;1;1;1;1;1;1;1;118;61;71;118;84;0,167395206419597;0,176679378079722;0,135509651014877;0,149646719859087;0,430216882616864;0,45995486886678;1;1;1;1;1;1;1;1;1;0;1;"2021/2022"
"696";342;8;6;"1";2022-05-01;0;2;0;0;1;0,25;0,2;0,4375;0,5;0,15625;0,2;0,125;0,5;0,59375;0,6;0,4375;0;1,0625;1;1,3125;1;1,71875;1,6;1,25;0,5;1;1;0;1;0;0,575757575757576;0,4;0,647058823529412;0,5;0,272727272727273;0,2;0,235294117647059;0,5;0,151515151515152;0,4;0,117647058823529;0;2,06060606060606;2,2;2,11764705882353;3,5;0,848484848484849;1,8;0,588235294117647;0,5;75;48;49;62;75;0,0435897435897436;0,0388176638176638;0,0549071618037135;0,0447611906536856;1,10185356505314;1,0900512724306;0;1;0;0;1;1;1;1;1;1;1;114;61;64;79;114;0,129499072356215;0,166929771469413;0,0603949880347396;0,216220711730329;1,5079452867156;1,03812003457203;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"697";347;17;9;"1";2022-05-01;0;0;0;1;0;0,545454545454545;0,6;0,625;0,666666666666667;0,121212121212121;0,2;0,0625;0;0,333333333333333;0,2;0,3125;0,333333333333333;1,6969696969697;2,4;1,9375;2,66666666666667;1,15151515151515;0,6;1,125;1;0;0;0;1;0;0,34375;0,2;0,1875;0;0,28125;0,6;0,3125;0,666666666666667;0,375;0,2;0,5;0,333333333333333;1,46875;1;1,3125;1;1,59375;1;1,9375;1,33333333333333;125;54;48;111;125;0,0996495472399087;0,10551825649367;0,17141444900481;0,17033916546346;0,307720560797484;0,705010982659079;1;1;1;1;1;1;1;1;0;1;1;103;49;53;70;103;0,0768294362279325;0,068583639615151;0,0746313009024873;0,0568730077204654;0,523680897922009;0,643389931760497;1;1;1;1;1;1;1;1;0;1;0;"2021/2022"
"698";349;19;1;"2";2022-05-01;0;1;0;0;1;0,441176470588235;0,2;0,529411764705882;0,5;0,205882352941176;0,2;0,235294117647059;0,5;0,352941176470588;0,6;0,235294117647059;0;1,52941176470588;0,8;1,76470588235294;1,5;1,29411764705882;1,6;1,29411764705882;1;3;1;1;0;0;0,575757575757576;0,4;0,5;0,333333333333333;0,0909090909090909;0;0,0625;0;0,333333333333333;0,6;0,4375;0,666666666666667;1,57575757575758;1,6;1,5;1,33333333333333;1,21212121212121;1,8;1,5625;2;69;50;55;69;0;0,0440993788819876;0,0757742786918988;0,0387880235706323;0,0411824946203106;1,08642405437336;0,901370353969029;0;1;0;1;1;1;0;1;1;1;0;68;51;54;68;54;0,0592673599120013;0,0854359068286965;0,0688845401174168;0,0509234079684178;0,842716536637422;0,932332425838585;0;1;0;0;1;1;0;1;0;1;0;"2021/2022"
"699";344;13;3;"1";2022-05-02;1;1;0;1;0;0,428571428571429;0,2;0,5;0,5;0,285714285714286;0,2;0,277777777777778;0,5;0,285714285714286;0,6;0,222222222222222;0;1,54285714285714;1;1,61111111111111;2;1,48571428571429;2,2;1,22222222222222;1,5;0;0;0;1;0;0,323529411764706;0,6;0,294117647058824;0,666666666666667;0,205882352941176;0,2;0,235294117647059;0;0,470588235294118;0,2;0,470588235294118;0,333333333333333;1,20588235294118;1,8;1,35294117647059;2,33333333333333;1,44117647058824;0,8;1,76470588235294;1,33333333333333;122;51;55;116;122;0,0785714285714286;0,076443043341998;0,0741633296067326;0,050082158661827;0,982079457257295;1,16785501538033;1;1;1;1;1;1;1;1;1;0;1;69;43;45;57;69;0,265549265549266;0,166311466311466;0,0775557775557776;0,0552817552817553;0,405988356930325;0,796134931317577;1;0;1;1;1;1;1;1;1;1;1;"2021/2022"
"700";352;3;16;"1";2022-05-07;0;3;0;0;1;0,314285714285714;0,6;0,352941176470588;0,5;0,2;0,2;0,176470588235294;0,5;0,485714285714286;0,2;0,470588235294118;0;1,17142857142857;1,6;1,05882352941176;1;1,48571428571429;1;1,11764705882353;0;1;2;0;0;1;0,257142857142857;0,2;0,176470588235294;0;0,371428571428571;0,2;0,352941176470588;0,5;0,371428571428571;0,6;0,470588235294118;0,5;1,17142857142857;0,8;1,11764705882353;1;1,65714285714286;2,4;2,11764705882353;2;69;43;45;57;69;0,246581460867175;0,160195492338349;0,0720160791589363;0,0653266438980725;0,752124659387792;1,09342809002443;1;0;1;1;1;1;1;1;1;1;1;67;44;48;64;67;0,0476190476190476;0,131895096404803;0,0624542124542125;0,0521367521367521;1,38934302904238;1,14921672573818;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"701";354;5;2;"2";2022-05-07;2;1;1;0;0;0,205882352941176;0,6;0,294117647058824;1;0,382352941176471;0,2;0,352941176470588;0;0,411764705882353;0,2;0,352941176470588;0;0,911764705882353;1,2;0,941176470588235;1,5;1,35294117647059;0,8;1,17647058823529;0;2;0;1;0;0;0,363636363636364;0,2;0,352941176470588;0;0,121212121212121;0,2;0,0588235294117647;0,5;0,515151515151515;0,6;0,588235294117647;0,5;1,33333333333333;0,6;1,05882352941176;0,5;1,39393939393939;1,4;1,23529411764706;1;64;54;49;55;64;0,0462585034013605;0,0547938332421091;0,030952380952381;0,0446086480569239;0,868719953114982;0,78247122578974;1;1;1;0;0;0;1;0;1;0;1;77;55;53;70;77;0,0571428571428571;0,062348828420257;0,0897959183673469;0,118205009276438;0,978940643338152;0,817898208693761;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"702";355;6;20;"X";2022-05-07;0;1;0;0;1;0,558823529411765;0,4;0,5;0,5;0,264705882352941;0,2;0,3125;0;0,176470588235294;0,4;0,1875;0,5;2;2;2;1,5;0,852941176470588;1,2;1,125;2;0;3;0;0;1;0,441176470588235;0,2;0,470588235294118;0;0,117647058823529;0;0,117647058823529;0;0,441176470588235;0,8;0,411764705882353;1;0,970588235294118;0,8;0,882352941176471;0;0,941176470588235;1,8;0,764705882352941;1;87;61;64;79;87;0,19422678162174;0,160049724764741;0,128900651169559;0,161057198461291;0,669563615725663;0,484108174778391;0;1;0;1;1;1;0;1;1;1;1;75;53;49;62;75;0,0214285714285714;0,029421768707483;0,0239771965124078;0,0330554757114113;1,62462500309583;1,2595167140396;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"703";356;7;18;"1";2022-05-07;2;1;1;0;0;0,264705882352941;0,4;0,294117647058824;0,5;0,411764705882353;0,2;0,470588235294118;0,5;0,323529411764706;0,4;0,235294117647059;0;1,32352941176471;1,2;1,47058823529412;1,5;1,23529411764706;0,8;1;0;1;2;0;0;1;0,176470588235294;0;0,235294117647059;0;0,117647058823529;0;0,176470588235294;0;0,705882352941177;1;0,588235294117647;1;0,941176470588235;0,6;0,941176470588235;0,5;2,02941176470588;2,8;1,64705882352941;3,5;68;46;46;68;58;0,109195138667144;0,0773171873012412;0,0619047619047619;0,0469387755102041;0,72094578993795;0,736512231676325;1;1;0;1;1;1;0;1;1;1;1;58;41;45;57;58;0,0242424242424242;0,0266587443058031;0,0393939393939394;0,0529100529100529;1,77210133976992;1,2476770002499;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"704";353;4;13;"1";2022-05-07;3;0;1;0;0;0,285714285714286;0,6;0,176470588235294;0;0,4;0,2;0,411764705882353;1;0,314285714285714;0,2;0,411764705882353;0;0,971428571428571;1,6;0,705882352941177;2;1,2;1,2;1,29411764705882;2;3;0;1;0;0;0,444444444444444;0,4;0,352941176470588;0;0,277777777777778;0,2;0,294117647058824;0;0,277777777777778;0,4;0,352941176470588;1;1,58333333333333;1,6;1,47058823529412;0,5;1,44444444444444;2;1,76470588235294;3,5;59;45;49;59;59;0,0756669813060791;0,0485210139345478;0,0517543859649123;0,0396895015316068;0,679255989911728;1,14319611577213;0;1;0;1;0;1;0;0;1;1;0;122;51;55;116;122;0,100793650793651;0,126986932395204;0,0726981281415312;0,0589922329300741;0,70830140646061;0,958572830936265;1;1;1;1;1;1;1;1;1;0;1;"2021/2022"
"705";358;11;17;"X";2022-05-07;1;0;1;0;0;0,735294117647059;0,8;0,823529411764706;1;0,205882352941176;0,2;0,176470588235294;0;0,0588235294117647;0;0;0;2,52941176470588;2,2;2,64705882352941;2,66666666666667;0,647058823529412;0,4;0,411764705882353;0;3;1;1;0;0;0,558823529411765;0,6;0,470588235294118;0,5;0,117647058823529;0,2;0,176470588235294;0,5;0,323529411764706;0,2;0,352941176470588;0;1,73529411764706;2,4;1,47058823529412;2;1,14705882352941;0,6;1,17647058823529;0;133;60;73;133;0;0,105742579902574;0,117788939536176;0,122233400402414;0,138043495581725;0,310028457207115;0,220395520454158;1;1;0;1;1;1;0;1;0;1;0;125;54;48;110;125;0,223219553124889;0,172848963040418;0,190160733637498;0,187423782896342;1,24257158650016;1,03125452924919;1;1;1;1;1;1;1;1;0;1;1;"2021/2022"
"706";351;1;10;"1";2022-05-08;2;1;1;0;0;0,588235294117647;0,6;0,647058823529412;0,5;0,0882352941176471;0;0,117647058823529;0;0,323529411764706;0,4;0,235294117647059;0,5;1,58823529411765;2;1,64705882352941;2;1,20588235294118;1,4;0,882352941176471;1,5;0;4;0;0;1;0,235294117647059;0,4;0,235294117647059;0,666666666666667;0,294117647058824;0,4;0,294117647058824;0,333333333333333;0,470588235294118;0,2;0,470588235294118;0;1,11764705882353;1,4;1,17647058823529;2;2,11764705882353;1,4;2,23529411764706;0,666666666666667;68;51;54;68;55;0,076027397260274;0,0784833020500048;0,0645656032403404;0,0570972728632129;0,887719770919495;0,842895083010372;0;1;0;0;1;1;0;1;0;1;0;64;48;47;64;63;0,0390243902439024;0,66976046585094;0,0846226237530585;0,10899349907368;1,42724778779236;1,55249803572752;0;1;0;1;1;1;1;1;1;1;1;"2021/2022"
"707";357;9;8;"2";2022-05-08;1;3;0;0;1;0,333333333333333;0,2;0,5;0,5;0,272727272727273;0,4;0,25;0,5;0,393939393939394;0,4;0,25;0;1,45454545454545;1;1,625;1;1,63636363636364;1,4;1,25;0,5;1;0;1;0;0;0,272727272727273;0,4;0,0625;0;0,151515151515152;0,2;0,1875;0;0,575757575757576;0,4;0,75;1;1,06060606060606;1;0,8125;1;1,66666666666667;1,2;2,1875;2,5;103;49;53;64;103;0,0238095238095238;0,0219198790627362;0,0854375648564511;0,0847502355705579;1,35955391434547;1,23615379334918;1;1;1;0;1;0;1;1;0;0;1;75;48;49;62;75;0,0418022905364678;0,0202397696068582;0,0605090311986864;0,0344781974092319;0,751416815039106;0,903864031628031;0;1;0;0;1;1;1;1;1;1;1;"2021/2022"
